,021,ALSEA R & BAY,26,11,8,3,3.1,13,15,3.2,0,18,4,8.1,069,NESTUCCA R & BAY,386,323,431,209,171,265,343,520,434,726,406,658,112,ABERNATHY CR (CLACK R),0.1,0.2,12,33,69,44,57,22,174,N FK SCAPPOOSE,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11
48,48.0,EUCHRE CR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,49.0,FALL CR (ALSEA R),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,50.0,FIVE R (ALSEA R),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,51.0,FLORAS CR & LK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,52.0,COW CREEK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,53.0,FOURMILE CR (COOS CO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,54.0,HUNTER CR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,55.0,ILLINOIS R,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,3.0,23.0,11.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,56.0,INDIAN CR (SIUSLAW R),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,57.0,KILCHIS R,0.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58.0,LAKE CR (SIUSLAW R),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,59.0,LOBSTER CR (ALSEA R),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,60.0,MIAMI R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,61.0,MIDDLE CR (COQUILLE R),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,62.0,MILLICOMA R,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,63.0,E FK MILLICOMA,5.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,64.0,W FK MILLICOMA,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,65.0,NECANICUM R,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,9.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,66.0,NEHALEM R & BAY BELOW HWY 26/ELSIE,681.0,823.0,629.0,343.0,339.0,404.0,401.0,521.0,458.0,671.0,417.0,334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,67.0,N FK NEHALEM,36.0,10.0,5.0,2.0,3.0,12.0,2.0,0.0,3.0,5.0,11.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,68.0,MUNSEL L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,,,,,,,,,,,,,70.0,LITTLE NESTUCCA,18.0,0.0,8.0,3.0,9.0,3.0,12.0,3.0,18.0,10.0,4.0,14.0,,,,,,,,,,,,,,,,,,,,,
71,,,,,,,,,,,,,,,71.0,PISTOL R,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,
72,,,,,,,,,,,,,,,72.0,ROCK CR (LANE CO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
73,,,,,,,,,,,,,,,73.0,ROCK CR (NEHALEM),0.0,0.0,0.0,3.0,12.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
