,21,ALSEA R & BAY,677,803,1000,870,1680,1685,1121,1679,1446,416,560,33,54,HUNTER CR,12,36,30,15,26,42,32,19,14,20,0,0.1,93,TAHKENITCH CR & LK,7,31,49,62,117,29,114,BEAR CR (CLATSOP CO),4,0.2,4.1,4.2,0.3,0.4,0.5,0.6,0.7,0.8,157,MARYS R,5,6,202,CLACKAMAS R SYSTEM ABOVE NO FK DAM,0.9,0.10,Unnamed: 0,JOHN DAY R BELOW COTTONWOOD,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
41.0,41.0,DEVILS LK,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0,42.0,DEADWOOD CR (SIUSLAW R),4.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.0,43.0,DRIFT CR (ALSEA R),5.0,0.0,0.0,7.0,9.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.0,44.0,DRIFT CR (SILETZ R),2.0,5.0,0.0,3.0,35.0,4.0,2.0,6.0,20.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.0,45.0,EEL CR & LAKE,29.0,28.0,78.0,15.0,17.0,85.0,28.0,48.0,7.0,0.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0,46.0,ELK CR (CLATSOP CO),29.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.0,47.0,ELK R,231.0,227.0,207.0,246.0,295.0,213.0,285.0,245.0,487.0,197.0,157.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.0,48.0,EUCHRE CR,0.0,28.0,15.0,0.0,31.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.0,49.0,FALL CR (ALSEA R),0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0,50.0,FIVE R (ALSEA R),0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.0,51.0,FLORAS CR & LK,0.0,20.0,0.0,11.0,34.0,9.0,32.0,6.0,21.0,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.0,52.0,COW CREEK,4.0,0.0,0.0,4.0,4.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.0,53.0,FOURMILE CR (COOS CO),0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.0,,,,,,,,,,,,,,,55.0,ILLINOIS R,0.0,85.0,53.0,83.0,105.0,127.0,134.0,55.0,79.0,26.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.0,,,,,,,,,,,,,,,56.0,INDIAN CR (SIUSLAW R),20.0,32.0,7.0,7.0,18.0,9.0,11.0,24.0,0.0,7.0,33.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.0,,,,,,,,,,,,,,,57.0,KILCHIS R,27.0,50.0,99.0,38.0,172.0,116.0,29.0,223.0,194.0,33.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.0,,,,,,,,,,,,,,,58.0,LAKE CR (SIUSLAW R),219.0,433.0,243.0,221.0,190.0,382.0,137.0,129.0,124.0,34.0,122.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59.0,,,,,,,,,,,,,,,59.0,LOBSTER CR (ALSEA R),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60.0,,,,,,,,,,,,,,,60.0,MIAMI R,0.0,0.0,0.0,4.0,8.0,9.0,0.0,6.0,0.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61.0,,,,,,,,,,,,,,,61.0,MIDDLE CR (COQUILLE R),4.0,4.0,26.0,15.0,0.0,9.0,5.0,23.0,0.0,0.0,33.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62.0,,,,,,,,,,,,,,,62.0,MILLICOMA R,12.0,0.0,15.0,15.0,31.0,9.0,21.0,0.0,27.0,7.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63.0,,,,,,,,,,,,,,,63.0,E FK MILLICOMA,394.0,41.0,895.0,767.0,754.0,558.0,278.0,156.0,703.0,509.0,247.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.0,,,,,,,,,,,,,,,64.0,W FK MILLICOMA,431.0,33.0,442.0,270.0,659.0,739.0,474.0,399.0,908.0,609.0,767.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65.0,,,,,,,,,,,,,,,65.0,NECANICUM R,78.0,199.0,467.0,440.0,253.0,270.0,226.0,567.0,669.0,416.0,499.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.0,,,,,,,,,,,,,,,66.0,NEHALEM R & BAY BELOW HWY 26/ELSIE,37.0,24.0,101.0,67.0,50.0,145.0,70.0,41.0,73.0,14.0,33.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.0,,,,,,,,,,,,,,,67.0,N FK NEHALEM,483.0,563.0,1306.0,1355.0,1916.0,1600.0,974.0,3435.0,3573.0,1622.0,2920.0,111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68.0,,,,,,,,,,,,,,,68.0,MUNSEL L,20.0,0.0,0.0,7.0,0.0,0.0,0.0,19.0,14.0,7.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.0,,,,,,,,,,,,,,,69.0,NESTUCCA R & BAY,900.0,699.0,1753.0,1362.0,2951.0,801.0,2008.0,1802.0,2367.0,1245.0,2064.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.0,,,,,,,,,,,,,,,70.0,LITTLE NESTUCCA,12.0,8.0,23.0,15.0,40.0,46.0,10.0,36.0,39.0,7.0,55.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71.0,,,,,,,,,,,,,,,71.0,PISTOL R,45.0,36.0,50.0,18.0,62.0,28.0,59.0,25.0,40.0,14.0,29.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.0,,,,,,,,,,,,,,,72.0,ROCK CR (LANE CO),0.0,0.0,4.0,4.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.0,,,,,,,,,,,,,,,73.0,ROCK CR (NEHALEM),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74.0,,,,,,,,,,,,,,,74.0,ROCK CR (SILETZ R),0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75.0,,,,,,,,,,,,,,,75.0,SOAPSTONE CR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76.0,,,,,,,,,,,,,,,76.0,LOWER ROGUE RIVER & BAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.0,,,,,,,,,,,,,,,77.0,SALMON R (COAST),73.0,41.0,61.0,53.0,113.0,23.0,96.0,150.0,189.0,35.0,179.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78.0,,,,,,,,,,,,,,,78.0,SALMONBERRY R,4.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79.0,,,,,,,,,,,,,,,79.0,SAND LAKE,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80.0,,,,,,,,,,,,,,,80.0,SCHOONER CR (SILETZ R),8.0,0.0,4.0,4.0,0.0,0.0,5.0,0.0,7.0,7.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81.0,,,,,,,,,,,,,,,81.0,SILETZ R & BAY,1805.0,1349.0,1722.0,2188.0,3232.0,2120.0,2103.0,1986.0,1030.0,1224.0,879.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82.0,,,,,,,,,,,,,,,82.0,N FK SILETZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.0,,,,,,,,,,,,,,,83.0,S FK SILETZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84.0,,,,,,,,,,,,,,,84.0,SILTCOOS R & LK,25.0,16.0,37.0,4.0,21.0,19.0,32.0,25.0,7.0,7.0,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85.0,,,,,,,,,,,,,,,85.0,SIUSLAW R & BAY,1112.0,1523.0,1366.0,1098.0,2206.0,2185.0,1145.0,1211.0,1315.0,224.0,999.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86.0,,,,,,,,,,,,,,,86.0,N FK SIUSLAW,33.0,101.0,104.0,55.0,87.0,80.0,79.0,38.0,28.0,14.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87.0,,,,,,,,,,,,,,,87.0,SIXES R,161.0,158.0,225.0,253.0,254.0,256.0,225.0,278.0,234.0,142.0,306.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.0,,,,,,,,,,,,,,,89.0,SMITH R,8.0,4.0,4.0,7.0,4.0,4.0,25.0,43.0,20.0,14.0,44.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90.0,,,,,,,,,,,,,,,90.0,N FK SMITH,0.0,20.0,16.0,11.0,30.0,13.0,0.0,11.0,7.0,0.0,55.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91.0,,,,,,,,,,,,,,,91.0,SUTTON CR & LK,0.0,0.0,0.0,4.0,4.0,0.0,11.0,11.0,0.0,0.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92.0,,,,,,,,,,,,,,,92.0,SWEET CR (SIUSLAW R),0.0,4.0,7.0,4.0,35.0,28.0,9.0,16.0,28.0,83.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94.0,,,,,,,,,,,,,,,,,90.0,400.0,,476.0,,,303.0,,,,20.0,11.0,94.0,TENMILE CR & LK (COOS CO),196.0,457.0,249.0,77.0,95.0,419.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95.0,,,,,,,,,,,,,,,,,8.0,20.0,,19.0,,,19.0,,,,8.0,11.0,95.0,TENMILE CR (LANE CO),26.0,134.0,19.0,41.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96.0,,,,,,,,,,,,,,,,,175.0,559.0,,541.0,,,638.0,,,,97.0,87.0,96.0,THREE R,532.0,760.0,823.0,722.0,487.0,384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.0,,,,,,,,,,,,,,,,,2.0,3.0,,31.0,,,15.0,,,,8.0,11.0,97.0,TILLAMOOK BAY,2.0,15.0,4.0,28.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98.0,,,,,,,,,,,,,,,,,4.0,61.0,,7.0,,,169.0,,,,8.0,11.0,98.0,TILLAMOOK R,22.0,125.0,94.0,77.0,75.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.0,,,,,,,,,,,,,,,,,259.0,449.0,,520.0,,,462.0,,,,273.0,22.0,99.0,TRASK R,319.0,466.0,221.0,821.0,544.0,526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.0,,,,,,,,,,,,,,,,,58.0,40.0,,45.0,,,6.0,,,,55.0,0.0,100.0,N FK TRASK,26.0,8.0,4.0,44.0,13.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101.0,,,,,,,,,,,,,,,,,4.0,11.0,,15.0,,,24.0,,,,0.0,0.0,101.0,S FK TRASK,4.0,4.0,13.0,13.0,20.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.0,,,,,,,,,,,,,,,,,1181.0,1530.0,,403.0,,,1485.0,,,,378.0,56.0,102.0,UMPQUA R & BAY,448.0,554.0,789.0,784.0,264.0,791.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.0,,,,,,,,,,,,,,,,,72.0,78.0,,91.0,,,162.0,,,,73.0,6.0,103.0,N FK UMPQUA BELOW WINCHESTER DAM,51.0,173.0,128.0,214.0,117.0,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.0,,,,,,,,,,,,,,,,,1736.0,1230.0,,450.0,,,1238.0,,,,348.0,33.0,104.0,S FK UMPQUA,447.0,604.0,870.0,1674.0,501.0,1330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.0,,,,,,,,,,,,,,,,,2750.0,2508.0,,3100.0,,,4803.0,,,,2410.0,200.0,105.0,WILSON R,3270.0,6603.0,2070.0,5730.0,3010.0,3312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.0,,,,,,,,,,,,,,,,,61.0,5.0,,32.0,,,27.0,,,,99.0,0.0,106.0,S FK. WILSON R.,7.0,30.0,39.0,60.0,14.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.0,,,,,,,,,,,,,,,,,4.0,37.0,,71.0,,,6.0,,,,12.0,0.0,107.0,LITTLE N FK (WILSON),4.0,29.0,5.0,0.0,74.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108.0,,,,,,,,,,,,,,,,,16.0,50.0,,38.0,,,32.0,,,,16.0,11.0,108.0,WINCHUCK R,44.0,99.0,110.0,56.0,34.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109.0,,,,,,,,,,,,,,,,,8.0,0.0,,8.0,,,0.0,,,,0.0,0.0,109.0,WOAHINK LK,0.0,0.0,0.0,0.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110.0,,,,,,,,,,,,,,,,,8.0,32.0,,11.0,,,17.0,,,,0.0,11.0,110.0,YACHATS R,18.0,13.0,23.0,20.0,0.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111.0,,,,,,,,,,,,,,,,,16.0,0.0,,23.0,,,0.0,,,,16.0,0.0,111.0,YAQUINA R & BAY,15.0,0.0,19.0,7.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,0.0,0.0,194.0,TIOGA CR,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201.0,,,,,,,,,,,,,,,,,152.0,111.0,,94.0,,,122.0,,,,191.0,43.0,201.0,N FK UMPQUA-WINCHESTER DAM TO ROCKCR,114.0,333.0,187.0,67.0,170.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204.0,,,,,,,,,,,,,,,,,20.0,5.0,,0.0,,,25.0,,,,0.0,0.0,204.0,NEHALEM R ABOVE HWY 26/ELSIE,4.0,4.0,0.0,7.0,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206.0,,,,,,,,,,,,,,,,,0.0,0.0,,28.0,,,0.0,,,,12.0,0.0,206.0,CALAPOOYA CR (UMPQUA R),0.0,0.0,0.0,19.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,0.0,0.0,207.0,LITTLE R (N UMPQUA R),0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219.0,,,,,,,,,,,,,,,,,8.0,31.0,,34.0,,,100.0,,,,0.0,0.0,219.0,N FK UMPQUA FROM ROCK CR TO SODASPR (FLY AREA),37.0,9.0,33.0,47.0,34.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.0,,,,,,,,,,,,,,,,,0.0,9.0,,0.0,,,5.0,,,,0.0,0.0,224.0,NESKOWIN CR,22.0,15.0,4.0,28.0,7.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225.0,,,,,,,,,,,,,,,,,21.0,12.0,,80.0,,,131.0,,,,33.0,4.0,225.0,ROGUE BAY UP TO ELEPHANT ROCK,24.0,4.0,52.0,87.0,95.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226.0,,,,,,,,,,,,,,,,,1048.0,781.0,,1045.0,,,1715.0,,,,489.0,34.0,226.0,ROGUE R FROM ELEPHANT ROCK TOGRAVE CR,1201.0,1643.0,1186.0,1679.0,1012.0,683.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227.0,,,,,,,,,,,,,,,,,2283.0,595.0,,1630.0,,,925.0,,,,966.0,4.0,227.0,ROGUE R FROM GRAVE CR TO GOLD RAYDAM,566.0,890.0,1034.0,273.0,182.0,430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228.0,,,,,,,,,,,,,,,,,633.0,425.0,,730.0,,,773.0,,,,500.0,13.0,228.0,ROGUE R ABOVE GOLD RAY DAM,649.0,830.0,499.0,330.0,463.0,345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240.0,,,,,,,,,,,,,,,,,0.0,5.0,,4.0,,,0.0,,,,20.0,11.0,240.0,ISTHMUS SLOUGH,11.0,0.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Columbia River and Tributaries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112.0,,,,,,,,,,,,,,,,,4.0,0.0,,4.0,,,0.0,,,,4.0,0.0,112.0,ABERNATHY CR (CLACK R),0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,0.0,0.0,113.0,ABIQUA CR (PUDDING R),0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,,115.0,BEAVER CR (COL CO),0.0,7.0,4.0,0.0,0.0,6.0,61.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,188.0,212.0,,,,,,,,,116.0,BIG CR (CLATSOP CO),343.0,419.0,424.0,162.0,191.0,336.0,730.0,388.0,305.0,11.0,,,,,,,,,,,,,,,,,,,,,,
117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,117.0,BULLRUN R,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
